X,Y,Z,C
-72.8159,23.8018,-0.9500,4.0000
-72.8575,23.6075,-0.9500,4.0000
-72.8978,23.4132,-0.9500,4.0000
-72.9365,23.2188,-0.9500,4.0000
-72.9739,23.0243,-0.9500,4.0000
-73.0098,22.8298,-0.9500,4.0000
-73.0442,22.6353,-0.9500,4.0000
-73.0772,22.4408,-0.9500,4.0000
-73.1088,22.2462,-0.9500,4.0000
-73.1389,22.0515,-0.9500,4.0000
-73.1677,21.8569,-0.9500,4.0000
-73.1949,21.6622,-0.9500,4.0000
-73.2208,21.4675,-0.9500,4.0000
-73.2453,21.2727,-0.9500,4.0000
-73.2683,21.0779,-0.9500,4.0000
-73.2899,20.8831,-0.9500,4.0000
-73.3101,20.6883,-0.9500,4.0000
-73.3289,20.4935,-0.9500,4.0000
-73.3462,20.2986,-0.9500,4.0000
-73.3622,20.1037,-0.9500,4.0000
-73.3767,19.9088,-0.9500,4.0000
-73.3899,19.7139,-0.9500,4.0000
-73.4016,19.5190,-0.9500,4.0000
-73.4119,19.3240,-0.9500,4.0000
-73.4208,19.1291,-0.9500,4.0000
-73.4284,18.9341,-0.9500,4.0000
-73.4345,18.7392,-0.9500,4.0000
-73.4392,18.5442,-0.9500,4.0000
-73.4425,18.3492,-0.9500,4.0000
-73.4444,18.1542,-0.9500,4.0000
-73.4449,17.9593,-0.9500,4.0000
-73.4440,17.7643,-0.9500,4.0000
-73.4417,17.5693,-0.9500,4.0000
-73.4380,17.3743,-0.9500,4.0000
-73.4329,17.1794,-0.9500,4.0000
-73.4264,16.9844,-0.9500,4.0000
-73.4184,16.7894,-0.9500,4.0000
-73.4091,16.5945,-0.9500,4.0000
-73.3984,16.3996,-0.9500,4.0000
-73.3863,16.2046,-0.9500,4.0000
-73.3727,16.0097,-0.9500,4.0000
-73.3578,15.8148,-0.9500,4.0000
-73.3414,15.6200,-0.9500,4.0000
-73.3236,15.4251,-0.9500,4.0000
-73.3045,15.2303,-0.9500,4.0000
-73.2839,15.0354,-0.9500,4.0000
-73.2618,14.8407,-0.9500,4.0000
-73.2384,14.6459,-0.9500,4.0000
-73.2136,14.4511,-0.9500,4.0000
-73.1873,14.2564,-0.9500,4.0000
-73.1596,14.0617,-0.9500,4.0000
-73.1305,13.8671,-0.9500,4.0000
-73.0999,13.6725,-0.9500,4.0000
-73.0679,13.4779,-0.9500,4.0000
-73.0345,13.2833,-0.9500,4.0000
-72.9996,13.0888,-0.9500,4.0000
-72.9633,12.8944,-0.9500,4.0000
-72.9256,12.6999,-0.9500,4.0000
-72.8864,12.5056,-0.9500,4.0000
-72.8458,12.3112,-0.9500,4.0000
-72.8037,12.1170,-0.9500,4.0000
-72.7601,11.9227,-0.9500,4.0000
-72.7151,11.7285,-0.9500,4.0000
-72.6686,11.5344,-0.9500,4.0000
-72.6207,11.3404,-0.9500,4.0000
-71.2656,24.1105,-0.9500,4.0000
-71.3111,23.9307,-0.9500,4.0000
-71.3551,23.7507,-0.9500,4.0000
-71.3978,23.5707,-0.9500,4.0000
-71.4391,23.3905,-0.9500,4.0000
-71.4790,23.2103,-0.9500,4.0000
-71.5175,23.0300,-0.9500,4.0000
-71.5546,22.8496,-0.9500,4.0000
-71.5904,22.6692,-0.9500,4.0000
-71.6248,22.4887,-0.9500,4.0000
-71.6578,22.3081,-0.9500,4.0000
-71.6894,22.1274,-0.9500,4.0000
-71.7197,21.9467,-0.9500,4.0000
-71.7485,21.7660,-0.9500,4.0000
-71.7761,21.5851,-0.9500,4.0000
-71.8022,21.4043,-0.9500,4.0000
-71.8270,21.2233,-0.9500,4.0000
-71.8504,21.0424,-0.9500,4.0000
-71.8725,20.8613,-0.9500,4.0000
-71.8932,20.6803,-0.9500,4.0000
-71.9126,20.4992,-0.9500,4.0000
-71.9306,20.3180,-0.9500,4.0000
-71.9472,20.1369,-0.9500,4.0000
-71.9625,19.9557,-0.9500,4.0000
-71.9765,19.7745,-0.9500,4.0000
-71.9891,19.5932,-0.9500,4.0000
-72.0003,19.4119,-0.9500,4.0000
-72.0102,19.2306,-0.9500,4.0000
-72.0188,19.0493,-0.9500,4.0000
-72.0260,18.8680,-0.9500,4.0000
-72.0319,18.6866,-0.9500,4.0000
-72.0364,18.5053,-0.9500,4.0000
-72.0395,18.3239,-0.9500,4.0000
-72.0414,18.1426,-0.9500,4.0000
-72.0418,17.9612,-0.9500,4.0000
-72.0410,17.7798,-0.9500,4.0000
-72.0388,17.5985,-0.9500,4.0000
-72.0352,17.4171,-0.9500,4.0000
-72.0303,17.2358,-0.9500,4.0000
-72.0241,17.0544,-0.9500,4.0000
-72.0165,16.8731,-0.9500,4.0000
-72.0075,16.6918,-0.9500,4.0000
-71.9973,16.5105,-0.9500,4.0000
-71.9856,16.3293,-0.9500,4.0000
-71.9726,16.1480,-0.9500,4.0000
-71.9583,15.9668,-0.9500,4.0000
