X,Y,Z,C
7.3733,63.4375,-2.1317,4.0000
7.0403,63.4119,-2.1317,4.0000
6.7071,63.3846,-2.1317,4.0000
6.3735,63.3555,-2.1317,4.0000
6.0397,63.3246,-2.1317,4.0000
5.7056,63.2920,-2.1317,4.0000
5.3711,63.2575,-2.1317,4.0000
5.0363,63.2213,-2.1317,4.0000
4.7012,63.1832,-2.1317,4.0000
4.3657,63.1434,-2.1317,4.0000
4.0297,63.1017,-2.1317,4.0000
3.6934,63.0582,-2.1317,4.0000
3.3566,63.0129,-2.1317,4.0000
3.0194,62.9657,-2.1317,4.0000
2.6817,62.9167,-2.1317,4.0000
2.3436,62.8658,-2.1317,4.0000
2.0049,62.8130,-2.1317,4.0000
1.6657,62.7584,-2.1317,4.0000
1.3260,62.7019,-2.1317,4.0000
0.9857,62.6434,-2.1317,4.0000
0.6448,62.5830,-2.1317,4.0000
20.7485,55.6000,0.5855,3.0000
20.4696,55.6000,0.6183,3.0000
20.1928,55.6000,0.6499,3.0000
19.9181,55.6000,0.6804,3.0000
19.6454,55.6000,0.7097,3.0000
19.3747,55.6000,0.7378,3.0000
19.1058,55.6000,0.7649,3.0000
18.8386,55.6000,0.7908,3.0000
18.5732,55.6000,0.8157,3.0000
18.3093,55.6000,0.8395,3.0000
18.0470,55.6000,0.8623,3.0000
17.7861,55.6000,0.8840,3.0000
17.5266,55.6000,0.9047,3.0000
17.2685,55.6000,0.9244,3.0000
17.2000,56.4261,0.4066,3.0000
17.2000,57.6541,-0.3714,3.0000
17.2000,59.0183,-1.2368,3.0000
17.1781,60.4296,-2.1317,4.0000
16.8740,60.4576,-2.1317,4.0000
16.5700,60.4839,-2.1317,4.0000
16.2662,60.5084,-2.1317,4.0000
15.9626,60.5312,-2.1317,4.0000
15.6591,60.5522,-2.1317,4.0000
15.3558,60.5716,-2.1317,4.0000
15.0526,60.5892,-2.1317,4.0000
14.7495,60.6050,-2.1317,4.0000
14.4465,60.6192,-2.1317,4.0000
14.1435,60.6316,-2.1317,4.0000
13.8407,60.6423,-2.1317,4.0000
13.5379,60.6513,-2.1317,4.0000
13.2352,60.6586,-2.1317,4.0000
12.9325,60.6642,-2.1317,4.0000
12.6298,60.6680,-2.1317,4.0000
12.3272,60.6702,-2.1317,4.0000
12.0246,60.6706,-2.1317,4.0000
11.7220,60.6694,-2.1317,4.0000
11.4193,60.6664,-2.1317,4.0000
11.1166,60.6617,-2.1317,4.0000
10.8139,60.6553,-2.1317,4.0000
10.5112,60.6472,-2.1317,4.0000
10.2084,60.6374,-2.1317,4.0000
9.9055,60.6259,-2.1317,4.0000
9.6025,60.6126,-2.1317,4.0000
9.2995,60.5977,-2.1317,4.0000
8.9963,60.5810,-2.1317,4.0000
8.6930,60.5625,-2.1317,4.0000
8.3896,60.5424,-2.1317,4.0000
8.4869,57.8759,-0.4264,5.0000
8.2588,57.5772,-0.2473,5.0000
8.0358,57.2837,-0.0723,5.0000
7.8179,56.9953,0.0988,5.0000
7.6047,56.7117,0.2661,5.0000
7.3888,56.4675,0.4074,5.0000
7.2002,56.1214,0.6141,6.0000
6.9404,56.1101,0.6028,6.0000
6.6797,56.0982,0.5909,6.0000
6.4181,56.0857,0.5784,6.0000
6.1557,56.0726,0.5653,6.0000
5.8922,56.0589,0.5516,6.0000
5.6265,56.0490,0.5343,6.0000
5.3564,56.0490,0.5095,6.0000
5.0846,56.0490,0.4836,6.0000
4.8110,56.0489,0.4566,6.0000
4.5356,56.0489,0.4284,6.0000
4.2627,56.0364,0.4074,5.0000
4.0005,55.9905,0.4074,5.0000
2.2770,59.7687,-2.1317,4.0000
1.9682,59.7110,-2.1317,4.0000
1.6591,59.6514,-2.1317,4.0000
20.8916,55.6000,-0.9815,3.0000
20.6075,55.6000,-0.9420,3.0000
20.3256,55.6000,-0.9040,3.0000
20.0460,55.6000,-0.8674,3.0000
19.7684,55.6000,-0.8322,3.0000
19.4929,55.6000,-0.7984,3.0000
19.2192,55.6000,-0.7658,3.0000
18.9474,55.6000,-0.7347,3.0000
18.6773,55.6000,-0.7048,3.0000
18.4089,55.6000,-0.6762,3.0000
18.1421,55.6000,-0.6489,3.0000
17.8769,55.6000,-0.6228,3.0000
17.6130,55.6000,-0.5979,3.0000
17.3506,55.6000,-0.5743,3.0000
17.2000,56.0774,-0.8950,3.0000
17.2000,57.2870,-1.7415,3.0000
17.0403,57.8616,-2.1317,4.0000
16.7613,57.8907,-2.1317,4.0000
16.4823,57.9182,-2.1317,4.0000
16.2036,57.9439,-2.1317,4.0000
15.9249,57.9680,-2.1317,4.0000
15.6463,57.9903,-2.1317,4.0000
15.3678,58.0110,-2.1317,4.0000
15.0894,58.0299,-2.1317,4.0000
14.8111,58.0472,-2.1317,4.0000
14.5328,58.0628,-2.1317,4.0000
14.2546,58.0766,-2.1317,4.0000
13.9765,58.0889,-2.1317,4.0000
13.6984,58.0994,-2.1317,4.0000
13.4203,58.1082,-2.1317,4.0000
13.1423,58.1153,-2.1317,4.0000
12.8643,58.1208,-2.1317,4.0000
12.5864,58.1246,-2.1317,4.0000
12.3084,58.1267,-2.1317,4.0000
12.0305,58.1272,-2.1317,4.0000
11.7525,58.1259,-2.1317,4.0000
11.4746,58.1230,-2.1317,4.0000
11.1966,58.1184,-2.1317,4.0000
10.9186,58.1121,-2.1317,4.0000
10.6406,58.1042,-2.1317,4.0000
10.3844,57.7907,-1.9160,5.0000
10.1331,57.5017,-1.7187,5.0000
9.8876,57.2178,-1.5259,5.0000
9.6476,56.9386,-1.3375,5.0000
9.4130,56.6642,-1.1534,5.0000
9.1835,56.3942,-0.9733,5.0000
8.9591,56.1286,-0.7971,5.0000
8.7396,55.8672,-0.6248,5.0000
8.5113,55.6908,-0.5139,5.0000
8.2550,55.6908,-0.5299,5.0000
7.9977,55.6908,-0.5472,5.0000
7.7395,55.6908,-0.5655,5.0000
7.4802,55.6908,-0.5851,5.0000
7.2198,55.6908,-0.6058,5.0000
6.9582,55.6908,-0.6277,5.0000
6.6953,55.6908,-0.6508,5.0000
6.4311,55.6908,-0.6751,5.0000
6.1655,55.6908,-0.7007,5.0000
5.8983,55.6908,-0.7275,5.0000
5.6297,55.6908,-0.7555,17.0000
5.3594,55.6908,-0.7849,17.0000
5.0873,55.6908,-0.8155,17.0000
4.8135,55.6908,-0.8474,17.0000
4.5378,55.6908,-0.8807,5.0000
4.2601,55.6908,-0.9154,5.0000
3.9804,55.6908,-0.9514,5.0000
3.0957,57.2437,-2.1317,4.0000
2.8138,57.1873,-2.1317,4.0000
2.5318,57.1290,-2.1317,4.0000
20.7765,54.9542,-2.1317,4.0000
20.5180,55.0099,-2.1317,4.0000
20.2595,55.0639,-2.1317,4.0000
20.0012,55.1161,-2.1317,4.0000
19.7430,55.1665,-2.1317,4.0000
19.4850,55.2152,-2.1317,4.0000
19.2270,55.2623,-2.1317,4.0000
18.9692,55.3075,-2.1317,4.0000
18.7115,55.3511,-2.1317,4.0000
18.4538,55.3930,-2.1317,4.0000
18.1963,55.4332,-2.1317,4.0000
17.9389,55.4716,-2.1317,4.0000
17.6816,55.5084,-2.1317,4.0000
17.4243,55.5435,-2.1317,4.0000
17.1672,55.5769,-2.1317,3.0000
16.9101,55.6086,-2.1317,4.0000
16.6531,55.6387,-2.1317,4.0000
16.3962,55.6671,-2.1317,4.0000
16.1393,55.6938,-2.1317,4.0000
15.8825,55.7189,-2.1317,4.0000
15.6258,55.7423,-2.1317,4.0000
15.3691,55.7641,-2.1317,4.0000
15.1125,55.7841,-2.1317,4.0000
14.8559,55.8026,-2.1317,4.0000
14.5994,55.8194,-2.1317,4.0000
14.3429,55.8346,-2.1317,4.0000
14.0864,55.8481,-2.1317,4.0000
13.8300,55.8600,-2.1317,4.0000
13.5736,55.8702,-2.1317,4.0000
13.3173,55.8788,-2.1317,4.0000
13.0609,55.8858,-2.1317,4.0000
12.8046,55.8911,-2.1317,4.0000
12.5483,55.8948,-2.1317,4.0000
12.2920,55.8969,-2.1317,4.0000
12.0357,55.8973,-2.1317,4.0000
11.7794,55.8961,-2.1317,4.0000
11.5230,55.8932,-2.1317,4.0000
11.2667,55.8888,-2.1317,4.0000
11.0104,55.8826,-2.1317,4.0000
10.7540,55.8749,-2.1317,4.0000
10.4976,55.8655,-2.1317,4.0000
10.2552,55.6908,-2.0035,5.0000
9.9994,55.6908,-2.0133,5.0000
9.7432,55.6908,-2.0245,5.0000
9.4864,55.6908,-2.0369,5.0000
9.2290,55.6908,-2.0506,5.0000
8.9708,55.6908,-2.0657,5.0000
8.7119,55.6908,-2.0820,5.0000
8.4522,55.6908,-2.0997,5.0000
8.1915,55.6908,-2.1188,5.0000
7.9318,55.6812,-2.1317,4.0000
7.6749,55.6537,-2.1317,4.0000
7.4179,55.6245,-2.1317,4.0000
7.1609,55.5937,-2.1317,4.0000
6.9037,55.5611,-2.1317,4.0000
6.6466,55.5269,-2.1317,4.0000
6.3893,55.4910,-2.1317,4.0000
6.1319,55.4534,-2.1317,4.0000
5.8744,55.4142,-2.1317,4.0000
5.6169,55.3732,-2.1317,4.0000
5.3592,55.3305,-2.1317,4.0000
5.1014,55.2861,-2.1317,4.0000
4.8435,55.2400,-2.1317,4.0000
4.5855,55.1922,-2.1317,4.0000
4.3274,55.1426,-2.1317,4.0000
4.0691,55.0913,-2.1317,4.0000
3.8108,55.0383,-2.1317,4.0000
3.5523,54.9835,-2.1317,4.0000
3.2936,54.9269,-2.1317,4.0000
20.1127,53.0062,-2.1317,4.0000
19.8747,53.0600,-2.1317,4.0000
19.6368,53.1121,-2.1317,4.0000
19.3988,53.1625,-2.1317,4.0000
19.1610,53.2113,-2.1317,4.0000
18.9231,53.2583,-2.1317,4.0000
18.6854,53.3038,-2.1317,4.0000
18.4476,53.3476,-2.1317,4.0000
18.2099,53.3897,-2.1317,4.0000
17.9723,53.4302,-2.1317,4.0000
17.7347,53.4690,-2.1317,4.0000
17.4971,53.5062,-2.1317,4.0000
17.2596,53.5418,-2.1317,4.0000
17.0221,53.5758,-2.1317,4.0000
16.7846,53.6081,-2.1317,4.0000
16.5472,53.6388,-2.1317,4.0000
16.3098,53.6679,-2.1317,4.0000
16.0724,53.6954,-2.1317,4.0000
15.8351,53.7213,-2.1317,4.0000
15.5978,53.7455,-2.1317,4.0000
15.3605,53.7682,-2.1317,4.0000
15.1232,53.7893,-2.1317,4.0000
14.8860,53.8087,-2.1317,4.0000
14.6488,53.8266,-2.1317,4.0000
14.4116,53.8429,-2.1317,4.0000
14.1744,53.8576,-2.1317,4.0000
13.9372,53.8707,-2.1317,4.0000
13.7001,53.8822,-2.1317,4.0000
13.4629,53.8921,-2.1317,4.0000
13.2258,53.9004,-2.1317,4.0000
12.9887,53.9072,-2.1317,4.0000
12.7516,53.9123,-2.1317,4.0000
12.5145,53.9159,-2.1317,4.0000
12.2773,53.9179,-2.1317,4.0000
12.0403,53.9183,-2.1317,4.0000
11.8031,53.9172,-2.1317,4.0000
11.5660,53.9144,-2.1317,4.0000
11.3289,53.9101,-2.1317,4.0000
11.0918,53.9041,-2.1317,4.0000
10.8547,53.8966,-2.1317,4.0000
10.6175,53.8875,-2.1317,4.0000
10.3804,53.8769,-2.1317,4.0000
10.1432,53.8646,-2.1317,4.0000
9.9061,53.8507,-2.1317,4.0000
9.6689,53.8353,-2.1317,4.0000
9.4317,53.8183,-2.1317,4.0000
9.1944,53.7996,-2.1317,4.0000
8.9572,53.7794,-2.1317,4.0000
8.7199,53.7576,-2.1317,4.0000
8.4826,53.7341,-2.1317,4.0000
8.2453,53.7091,-2.1317,4.0000
8.0079,53.6824,-2.1317,4.0000
7.7706,53.6542,-2.1317,4.0000
7.5332,53.6243,-2.1317,4.0000
7.2957,53.5928,-2.1317,4.0000
7.0582,53.5597,-2.1317,4.0000
6.8207,53.5250,-2.1317,4.0000
6.5832,53.4886,-2.1317,4.0000
6.3456,53.4506,-2.1317,4.0000
6.1080,53.4110,-2.1317,4.0000
5.8703,53.3697,-2.1317,4.0000
5.6326,53.3268,-2.1317,4.0000
5.3948,53.2823,-2.1317,4.0000
5.1570,53.2360,-2.1317,4.0000
4.9192,53.1881,-2.1317,4.0000
4.6813,53.1386,-2.1317,4.0000
4.4433,53.0873,-2.1317,4.0000
4.2053,53.0344,-2.1317,4.0000
3.9673,52.9798,-2.1317,4.0000
19.5191,51.2641,-2.1317,4.0000
19.2994,51.3158,-2.1317,4.0000
19.0796,51.3660,-2.1317,4.0000
18.8598,51.4145,-2.1317,4.0000
18.6400,51.4614,-2.1317,4.0000
18.4203,51.5068,-2.1317,4.0000
18.2005,51.5505,-2.1317,4.0000
17.9806,51.5927,-2.1317,4.0000
17.7608,51.6333,-2.1317,4.0000
17.5410,51.6723,-2.1317,4.0000
17.3212,51.7097,-2.1317,4.0000
17.1013,51.7455,-2.1317,4.0000
16.8815,51.7798,-2.1317,4.0000
16.6616,51.8126,-2.1317,4.0000
16.4418,51.8437,-2.1317,4.0000
16.2219,51.8733,-2.1317,4.0000
16.0021,51.9014,-2.1317,4.0000
15.7822,51.9279,-2.1317,4.0000
15.5624,51.9528,-2.1317,4.0000
15.3425,51.9762,-2.1317,4.0000
15.1226,51.9981,-2.1317,4.0000
14.9028,52.0184,-2.1317,4.0000
14.6829,52.0372,-2.1317,4.0000
14.4630,52.0544,-2.1317,4.0000
14.2431,52.0701,-2.1317,4.0000
14.0233,52.0843,-2.1317,4.0000
13.8034,52.0969,-2.1317,4.0000
13.5835,52.1080,-2.1317,4.0000
13.3636,52.1176,-2.1317,4.0000
13.1438,52.1256,-2.1317,4.0000
12.9239,52.1321,-2.1317,4.0000
12.7040,52.1371,-2.1317,4.0000
12.4841,52.1406,-2.1317,4.0000
12.2642,52.1425,-2.1317,4.0000
12.0444,52.1429,-2.1317,4.0000
11.8245,52.1418,-2.1317,4.0000
11.6046,52.1391,-2.1317,4.0000
11.3847,52.1349,-2.1317,4.0000
11.1649,52.1292,-2.1317,4.0000
10.9450,52.1220,-2.1317,4.0000
10.7251,52.1132,-2.1317,4.0000
10.5052,52.1029,-2.1317,4.0000
10.2853,52.0911,-2.1317,4.0000
10.0655,52.0777,-2.1317,4.0000
9.8456,52.0628,-2.1317,4.0000
9.6257,52.0464,-2.1317,4.0000
9.4058,52.0284,-2.1317,4.0000
9.1860,52.0089,-2.1317,4.0000
8.9661,51.9878,-2.1317,4.0000
8.7462,51.9652,-2.1317,4.0000
8.5264,51.9411,-2.1317,4.0000
8.3065,51.9154,-2.1317,4.0000
8.0867,51.8882,-2.1317,4.0000
7.8668,51.8594,-2.1317,4.0000
7.6470,51.8290,-2.1317,4.0000
7.4271,51.7971,-2.1317,4.0000
7.2073,51.7636,-2.1317,4.0000
6.9874,51.7286,-2.1317,4.0000
6.7676,51.6920,-2.1317,4.0000
6.5478,51.6538,-2.1317,4.0000
6.3279,51.6141,-2.1317,4.0000
6.1081,51.5727,-2.1317,4.0000
5.8883,51.5298,-2.1317,4.0000
5.6685,51.4853,-2.1317,4.0000
5.4487,51.4392,-2.1317,4.0000
5.2289,51.3915,-2.1317,4.0000
5.0092,51.3422,-2.1317,4.0000
4.7894,51.2913,-2.1317,4.0000
4.5697,51.2387,-2.1317,4.0000
18.9829,49.6904,-2.1317,4.0000
18.7796,49.7401,-2.1317,4.0000
18.5762,49.7882,-2.1317,4.0000
18.3727,49.8347,-2.1317,4.0000
18.1692,49.8798,-2.1317,4.0000
17.9656,49.9233,-2.1317,4.0000
17.7620,49.9653,-2.1317,4.0000
17.5584,50.0058,-2.1317,4.0000
17.3546,50.0447,-2.1317,4.0000
17.1509,50.0822,-2.1317,4.0000
16.9471,50.1181,-2.1317,4.0000
16.7433,50.1526,-2.1317,4.0000
16.5394,50.1855,-2.1317,4.0000
16.3355,50.2170,-2.1317,4.0000
16.1315,50.2469,-2.1317,4.0000
15.9276,50.2753,-2.1317,4.0000
15.7235,50.3023,-2.1317,4.0000
15.5195,50.3278,-2.1317,4.0000
15.3154,50.3518,-2.1317,4.0000
15.1114,50.3742,-2.1317,4.0000
14.9072,50.3953,-2.1317,4.0000
14.7031,50.4148,-2.1317,4.0000
14.4989,50.4328,-2.1317,4.0000
14.2948,50.4494,-2.1317,4.0000
14.0906,50.4645,-2.1317,4.0000
13.8864,50.4781,-2.1317,4.0000
13.6822,50.4903,-2.1317,4.0000
13.4779,50.5010,-2.1317,4.0000
13.2737,50.5102,-2.1317,4.0000
13.0694,50.5179,-2.1317,4.0000
12.8652,50.5242,-2.1317,4.0000
12.6609,50.5290,-2.1317,4.0000
12.4566,50.5323,-2.1317,4.0000
12.2524,50.5341,-2.1317,4.0000
12.0481,50.5345,-2.1317,4.0000
11.8438,50.5334,-2.1317,4.0000
11.6396,50.5309,-2.1317,4.0000
11.4353,50.5269,-2.1317,4.0000
11.2310,50.5214,-2.1317,4.0000
11.0268,50.5144,-2.1317,4.0000
10.8225,50.5060,-2.1317,4.0000
10.6183,50.4960,-2.1317,4.0000
10.4141,50.4847,-2.1317,4.0000
10.2098,50.4718,-2.1317,4.0000
10.0056,50.4575,-2.1317,4.0000
9.8015,50.4417,-2.1317,4.0000
9.5973,50.4244,-2.1317,4.0000
9.3932,50.4056,-2.1317,4.0000
9.1890,50.3854,-2.1317,4.0000
8.9849,50.3637,-2.1317,4.0000
8.7809,50.3405,-2.1317,4.0000
8.5768,50.3158,-2.1317,4.0000
8.3728,50.2896,-2.1317,4.0000
8.1688,50.2619,-2.1317,4.0000
7.9648,50.2328,-2.1317,4.0000
7.7609,50.2021,-2.1317,4.0000
7.5570,50.1699,-2.1317,4.0000
7.3531,50.1363,-2.1317,4.0000
7.1493,50.1011,-2.1317,4.0000
6.9455,50.0645,-2.1317,4.0000
6.7418,50.0263,-2.1317,4.0000
6.5381,49.9866,-2.1317,4.0000
6.3345,49.9454,-2.1317,4.0000
6.1309,49.9027,-2.1317,4.0000
5.9274,49.8584,-2.1317,4.0000
5.7239,49.8127,-2.1317,4.0000
5.5205,49.7654,-2.1317,4.0000
5.3171,49.7165,-2.1317,4.0000
5.1138,49.6661,-2.1317,4.0000
18.4941,48.2560,-2.1317,4.0000
18.3057,48.3035,-2.1317,4.0000
18.1171,48.3495,-2.1317,4.0000
17.9285,48.3941,-2.1317,4.0000
17.7397,48.4372,-2.1317,4.0000
17.5509,48.4789,-2.1317,4.0000
17.3620,48.5191,-2.1317,4.0000
17.1731,48.5579,-2.1317,4.0000
16.9840,48.5952,-2.1317,4.0000
16.7949,48.6311,-2.1317,4.0000
16.6057,48.6655,-2.1317,4.0000
16.4164,48.6985,-2.1317,4.0000
16.2271,48.7300,-2.1317,4.0000
16.0377,48.7602,-2.1317,4.0000
15.8482,48.7889,-2.1317,4.0000
15.6587,48.8161,-2.1317,4.0000
15.4692,48.8419,-2.1317,4.0000
15.2796,48.8664,-2.1317,4.0000
15.0899,48.8893,-2.1317,4.0000
14.9002,48.9109,-2.1317,4.0000
14.7105,48.9311,-2.1317,4.0000
14.5207,48.9498,-2.1317,4.0000
14.3309,48.9671,-2.1317,4.0000
14.1411,48.9830,-2.1317,4.0000
13.9512,48.9975,-2.1317,4.0000
13.7613,49.0105,-2.1317,4.0000
13.5714,49.0222,-2.1317,4.0000
13.3814,49.0324,-2.1317,4.0000
13.1915,49.0412,-2.1317,4.0000
13.0015,49.0487,-2.1317,4.0000
12.8115,49.0547,-2.1317,4.0000
12.6215,49.0593,-2.1317,4.0000
12.4315,49.0625,-2.1317,4.0000
12.2415,49.0642,-2.1317,4.0000
12.0515,49.0646,-2.1317,4.0000
11.8615,49.0636,-2.1317,4.0000
11.6715,49.0611,-2.1317,4.0000
11.4815,49.0572,-2.1317,4.0000
11.2915,49.0520,-2.1317,4.0000
11.1015,49.0453,-2.1317,4.0000
10.9116,49.0372,-2.1317,4.0000
10.7216,49.0277,-2.1317,4.0000
10.5317,49.0168,-2.1317,4.0000
10.3418,49.0045,-2.1317,4.0000
10.1519,48.9907,-2.1317,4.0000
9.9620,48.9756,-2.1317,4.0000
9.7722,48.9590,-2.1317,4.0000
9.5824,48.9410,-2.1317,4.0000
9.3927,48.9216,-2.1317,4.0000
9.2029,48.9008,-2.1317,4.0000
9.0133,48.8785,-2.1317,4.0000
8.8236,48.8549,-2.1317,4.0000
8.6341,48.8298,-2.1317,4.0000
8.4445,48.8032,-2.1317,4.0000
8.2550,48.7753,-2.1317,4.0000
8.0656,48.7459,-2.1317,4.0000
7.8763,48.7151,-2.1317,4.0000
7.6870,48.6829,-2.1317,4.0000
7.4977,48.6492,-2.1317,4.0000
7.3086,48.6141,-2.1317,4.0000
7.1195,48.5775,-2.1317,4.0000
6.9304,48.5395,-2.1317,4.0000
6.7415,48.5000,-2.1317,4.0000
6.5526,48.4591,-2.1317,4.0000
6.3639,48.4168,-2.1317,4.0000
6.1752,48.3730,-2.1317,4.0000
5.9866,48.3277,-2.1317,4.0000
5.7981,48.2810,-2.1317,4.0000
5.6097,48.2328,-2.1317,4.0000
18.0449,46.9376,-2.1317,4.0000
17.8701,46.9830,-2.1317,4.0000
17.6951,47.0269,-2.1317,4.0000
17.5200,47.0695,-2.1317,4.0000
17.3448,47.1107,-2.1317,4.0000
17.1695,47.1505,-2.1317,4.0000
16.9941,47.1889,-2.1317,4.0000
16.8186,47.2259,-2.1317,4.0000
16.6430,47.2616,-2.1317,4.0000
16.4673,47.2958,-2.1317,4.0000
16.2915,47.3287,-2.1317,4.0000
16.1156,47.3603,-2.1317,4.0000
15.9396,47.3904,-2.1317,4.0000
15.7636,47.4192,-2.1317,4.0000
15.5874,47.4467,-2.1317,4.0000
15.4112,47.4727,-2.1317,4.0000
15.2350,47.4974,-2.1317,4.0000
15.0586,47.5208,-2.1317,4.0000
14.8822,47.5427,-2.1317,4.0000
14.7058,47.5634,-2.1317,4.0000
14.5293,47.5826,-2.1317,4.0000
14.3527,47.6005,-2.1317,4.0000
14.1761,47.6171,-2.1317,4.0000
13.9995,47.6323,-2.1317,4.0000
13.8228,47.6462,-2.1317,4.0000
13.6461,47.6586,-2.1317,4.0000
13.4693,47.6698,-2.1317,4.0000
13.2926,47.6796,-2.1317,4.0000
13.1157,47.6880,-2.1317,4.0000
12.9389,47.6951,-2.1317,4.0000
12.7621,47.7009,-2.1317,4.0000
12.5852,47.7053,-2.1317,4.0000
12.4084,47.7083,-2.1317,4.0000
12.2315,47.7100,-2.1317,4.0000
12.0547,47.7104,-2.1317,4.0000
11.8778,47.7094,-2.1317,4.0000
11.7009,47.7070,-2.1317,4.0000
11.5241,47.7033,-2.1317,4.0000
11.3472,47.6983,-2.1317,4.0000
11.1704,47.6919,-2.1317,4.0000
10.9936,47.6842,-2.1317,4.0000
10.8168,47.6751,-2.1317,4.0000
10.6400,47.6646,-2.1317,4.0000
10.4633,47.6528,-2.1317,4.0000
10.2866,47.6397,-2.1317,4.0000
10.1099,47.6252,-2.1317,4.0000
9.9333,47.6094,-2.1317,4.0000
9.7567,47.5921,-2.1317,4.0000
9.5802,47.5736,-2.1317,4.0000
9.4037,47.5537,-2.1317,4.0000
9.2273,47.5324,-2.1317,4.0000
9.0509,47.5098,-2.1317,4.0000
8.8746,47.4858,-2.1317,4.0000
8.6984,47.4604,-2.1317,4.0000
8.5222,47.4337,-2.1317,4.0000
8.3461,47.4056,-2.1317,4.0000
8.1701,47.3762,-2.1317,4.0000
7.9942,47.3454,-2.1317,4.0000
7.8183,47.3132,-2.1317,4.0000
7.6426,47.2796,-2.1317,4.0000
7.4669,47.2447,-2.1317,4.0000
7.2913,47.2084,-2.1317,4.0000
7.1159,47.1707,-2.1317,4.0000
6.9405,47.1316,-2.1317,4.0000
6.7653,47.0912,-2.1317,4.0000
6.5901,47.0493,-2.1317,4.0000
6.4151,47.0061,-2.1317,4.0000
6.2402,46.9615,-2.1317,4.0000
6.0654,46.9155,-2.1317,4.0000
17.6288,45.7167,-2.1317,4.0000
17.4666,45.7599,-2.1317,4.0000
17.3042,45.8018,-2.1317,4.0000
17.1416,45.8423,-2.1317,4.0000
16.9789,45.8816,-2.1317,4.0000
16.8161,45.9195,-2.1317,4.0000
16.6532,45.9561,-2.1317,4.0000
16.4901,45.9914,-2.1317,4.0000
16.3269,46.0254,-2.1317,4.0000
16.1636,46.0580,-2.1317,4.0000
16.0002,46.0894,-2.1317,4.0000
15.8367,46.1195,-2.1317,4.0000
15.6731,46.1482,-2.1317,4.0000
15.5094,46.1757,-2.1317,4.0000
15.3456,46.2019,-2.1317,4.0000
15.1817,46.2267,-2.1317,4.0000
15.0177,46.2503,-2.1317,4.0000
14.8537,46.2725,-2.1317,4.0000
14.6896,46.2935,-2.1317,4.0000
14.5254,46.3132,-2.1317,4.0000
14.3612,46.3316,-2.1317,4.0000
14.1969,46.3487,-2.1317,4.0000
14.0325,46.3644,-2.1317,4.0000
13.8681,46.3790,-2.1317,4.0000
13.7036,46.3922,-2.1317,4.0000
13.5392,46.4041,-2.1317,4.0000
13.3746,46.4147,-2.1317,4.0000
13.2101,46.4241,-2.1317,4.0000
13.0455,46.4321,-2.1317,4.0000
12.8809,46.4389,-2.1317,4.0000
12.7162,46.4444,-2.1317,4.0000
12.5516,46.4486,-2.1317,4.0000
12.3869,46.4515,-2.1317,4.0000
12.2222,46.4531,-2.1317,4.0000
12.0576,46.4535,-2.1317,4.0000
11.8929,46.4525,-2.1317,4.0000
11.7282,46.4503,-2.1317,4.0000
11.5636,46.4467,-2.1317,4.0000
11.3989,46.4419,-2.1317,4.0000
11.2343,46.4358,-2.1317,4.0000
11.0697,46.4284,-2.1317,4.0000
10.9051,46.4198,-2.1317,4.0000
10.7406,46.4098,-2.1317,4.0000
10.5761,46.3986,-2.1317,4.0000
10.4116,46.3860,-2.1317,4.0000
10.2472,46.3722,-2.1317,4.0000
