X,Y,Z,C
-47.3393,21.1542,-7.2517,4.0000
-47.3714,20.9329,-7.2517,4.0000
-47.4020,20.7117,-7.2517,4.0000
-47.4310,20.4904,-7.2517,4.0000
-47.4586,20.2692,-7.2517,4.0000
-47.4846,20.0481,-7.2517,4.0000
-47.5092,19.8269,-7.2517,4.0000
-47.5322,19.6058,-7.2517,4.0000
-47.5538,19.3847,-7.2517,4.0000
-47.5739,19.1636,-7.2517,4.0000
-47.5924,18.9426,-7.2517,4.0000
-47.6095,18.7215,-7.2517,4.0000
-46.2387,18.3335,-6.0558,5.0000
-46.2455,18.1284,-6.0504,5.0000
-46.2516,17.9236,-6.0457,5.0000
-46.2570,17.7190,-6.0414,5.0000
-46.2617,17.5145,-6.0378,5.0000
-46.2657,17.3102,-6.0346,5.0000
-46.2689,17.1060,-6.0321,5.0000
-46.2714,16.9020,-6.0301,5.0000
-46.2733,16.6980,-6.0287,5.0000
-46.2744,16.4940,-6.0278,5.0000
-46.2748,16.2901,-6.0275,5.0000
-47.6991,16.0701,-7.2517,4.0000
-47.6969,15.8491,-7.2517,4.0000
-47.6933,15.6282,-7.2517,4.0000
-47.6882,15.4073,-7.2517,4.0000
-47.6817,15.1863,-7.2517,4.0000
-47.6736,14.9654,-7.2517,4.0000
-47.6641,14.7444,-7.2517,4.0000
-47.6531,14.5235,-7.2517,4.0000
-47.6406,14.3025,-7.2517,4.0000
-47.6267,14.0815,-7.2517,4.0000
-47.6112,13.8605,-7.2517,4.0000
-47.5943,13.6394,-7.2517,4.0000
-47.5759,13.4184,-7.2517,4.0000
-47.5560,13.1973,-7.2517,4.0000
-47.5346,12.9762,-7.2517,4.0000
-47.5117,12.7551,-7.2517,4.0000
-47.4873,12.5340,-7.2517,4.0000
-47.4614,12.3128,-7.2517,4.0000
-47.4340,12.0916,-7.2517,4.0000
-47.4051,11.8704,-7.2517,4.0000
-47.3747,11.6491,-7.2517,4.0000
-47.3428,11.4278,-7.2517,4.0000
-47.3094,11.2065,-7.2517,4.0000
-47.2744,10.9851,-7.2517,4.0000
-47.2379,10.7637,-7.2517,4.0000
-47.1999,10.5423,-7.2517,4.0000
-47.1604,10.3208,-7.2517,4.0000
-47.1193,10.0993,-7.2517,4.0000
-47.0767,9.8777,-7.2517,4.0000
-47.0325,9.6561,-7.2517,4.0000
-46.9868,9.4345,-7.2517,4.0000
-46.9395,9.2128,-7.2517,4.0000
-46.8907,8.9911,-7.2517,4.0000
-46.8402,8.7693,-7.2517,4.0000
-45.2122,23.2547,-7.2517,4.0000
-45.2609,23.0500,-7.2517,4.0000
-45.3080,22.8452,-7.2517,4.0000
-45.3537,22.6404,-7.2517,4.0000
-45.3979,22.4356,-7.2517,4.0000
-45.4405,22.2309,-7.2517,4.0000
-45.4817,22.0261,-7.2517,4.0000
-45.5214,21.8213,-7.2517,4.0000
-45.5597,21.6164,-7.2517,4.0000
-45.5964,21.4116,-7.2517,4.0000
-45.6317,21.2068,-7.2517,4.0000
-45.6656,21.0020,-7.2517,4.0000
-45.6980,20.7971,-7.2517,4.0000
-45.7289,20.5923,-7.2517,4.0000
-45.7583,20.3875,-7.2517,4.0000
-45.7863,20.1826,-7.2517,4.0000
-45.8129,19.9778,-7.2517,4.0000
-45.8380,19.7729,-7.2517,4.0000
-45.8617,19.5680,-7.2517,4.0000
-45.8839,19.3632,-7.2517,4.0000
-45.9047,19.1583,-7.2517,4.0000
-45.9240,18.9535,-7.2517,4.0000
-45.9419,18.7486,-7.2517,4.0000
-45.9584,18.5437,-7.2517,4.0000
-45.4034,18.2689,-6.7115,5.0000
-45.4106,18.0703,-6.7059,5.0000
-45.4170,17.8720,-6.7009,5.0000
-45.4227,17.6738,-6.6964,5.0000
-45.4276,17.4758,-6.6925,5.0000
-45.4318,17.2779,-6.6893,5.0000
-45.4352,17.0801,-6.6866,5.0000
-45.4378,16.8825,-6.6845,5.0000
-45.4397,16.6849,-6.6830,5.0000
-45.4409,16.4873,-6.6821,5.0000
-45.4413,16.2898,-6.6818,5.0000
-46.0448,16.0853,-7.2517,4.0000
-46.0428,15.8804,-7.2517,4.0000
-46.0393,15.6755,-7.2517,4.0000
-46.0344,15.4707,-7.2517,4.0000
-46.0280,15.2658,-7.2517,4.0000
-46.0203,15.0609,-7.2517,4.0000
-46.0111,14.8560,-7.2517,4.0000
-46.0005,14.6512,-7.2517,4.0000
-45.9884,14.4463,-7.2517,4.0000
-45.9750,14.2414,-7.2517,4.0000
-45.9601,14.0366,-7.2517,4.0000
-45.9438,13.8317,-7.2517,4.0000
-45.9260,13.6268,-7.2517,4.0000
-45.9068,13.4220,-7.2517,4.0000
-45.8862,13.2171,-7.2517,4.0000
-45.8641,13.0123,-7.2517,4.0000
-45.8406,12.8074,-7.2517,4.0000
-45.8156,12.6025,-7.2517,4.0000
-45.7892,12.3977,-7.2517,4.0000
-45.7613,12.1929,-7.2517,4.0000
-45.7320,11.9880,-7.2517,4.0000
-45.7013,11.7832,-7.2517,4.0000
-45.6691,11.5783,-7.2517,4.0000
-45.6354,11.3735,-7.2517,4.0000
-45.6002,11.1687,-7.2517,4.0000
-45.5636,10.9639,-7.2517,4.0000
-45.5255,10.7590,-7.2517,4.0000
-45.4860,10.5542,-7.2517,4.0000
-45.4449,10.3494,-7.2517,4.0000
-45.4024,10.1446,-7.2517,4.0000
-45.3584,9.9399,-7.2517,4.0000
-45.3129,9.7351,-7.2517,4.0000
-45.2659,9.5303,-7.2517,4.0000
-45.2174,9.3256,-7.2517,4.0000
-43.7466,22.7506,-7.2517,4.0000
-43.7932,22.5612,-7.2517,4.0000
-43.8385,22.3717,-7.2517,4.0000
-43.8823,22.1821,-7.2517,4.0000
-43.9247,21.9925,-7.2517,4.0000
-43.9656,21.8029,-7.2517,4.0000
-44.0052,21.6132,-7.2517,4.0000
-44.0433,21.4234,-7.2517,4.0000
-44.0800,21.2336,-7.2517,4.0000
-44.1153,21.0438,-7.2517,4.0000
-44.1492,20.8539,-7.2517,4.0000
-44.1817,20.6640,-7.2517,4.0000
-44.2128,20.4741,-7.2517,4.0000
-44.2425,20.2841,-7.2517,4.0000
-44.2708,20.0940,-7.2517,4.0000
-44.2977,19.9040,-7.2517,4.0000
-44.3233,19.7139,-7.2517,4.0000
-44.3474,19.5238,-7.2517,4.0000
-44.3701,19.3337,-7.2517,4.0000
-44.3915,19.1435,-7.2517,4.0000
-44.4115,18.9534,-7.2517,4.0000
-44.4301,18.7632,-7.2517,4.0000
-44.4473,18.5729,-7.2517,4.0000
-44.4632,18.3827,-7.2517,4.0000
-44.4776,18.1925,-7.2517,4.0000
-44.4907,18.0022,-7.2517,4.0000
-44.5024,17.8119,-7.2517,4.0000
-44.5128,17.6216,-7.2517,4.0000
-44.5218,17.4313,-7.2517,4.0000
-44.5294,17.2410,-7.2517,4.0000
-44.5356,17.0507,-7.2517,4.0000
-44.5405,16.8604,-7.2517,4.0000
-44.5440,16.6700,-7.2517,4.0000
-44.5461,16.4797,-7.2517,4.0000
-44.5468,16.2894,-7.2517,4.0000
-44.5462,16.0991,-7.2517,4.0000
-44.5443,15.9087,-7.2517,4.0000
-44.5409,15.7184,-7.2517,4.0000
-44.5362,15.5281,-7.2517,4.0000
-44.5301,15.3378,-7.2517,4.0000
-44.5226,15.1474,-7.2517,4.0000
-44.5138,14.9571,-7.2517,4.0000
-44.5036,14.7669,-7.2517,4.0000
-44.4920,14.5766,-7.2517,4.0000
-44.4791,14.3863,-7.2517,4.0000
-44.4647,14.1961,-7.2517,4.0000
-44.4491,14.0058,-7.2517,4.0000
-44.4320,13.8156,-7.2517,4.0000
-44.4135,13.6254,-7.2517,4.0000
-44.3937,13.4352,-7.2517,4.0000
-44.3725,13.2451,-7.2517,4.0000
-44.3499,13.0549,-7.2517,4.0000
-44.3259,12.8648,-7.2517,4.0000
-44.3005,12.6748,-7.2517,4.0000
-44.2737,12.4847,-7.2517,4.0000
-44.2456,12.2947,-7.2517,4.0000
-44.2160,12.1047,-7.2517,4.0000
-44.1851,11.9147,-7.2517,4.0000
-44.1527,11.7248,-7.2517,4.0000
-44.1190,11.5349,-7.2517,4.0000
-44.0838,11.3451,-7.2517,4.0000
-44.0472,11.1553,-7.2517,4.0000
-44.0093,10.9656,-7.2517,4.0000
-43.9699,10.7758,-7.2517,4.0000
-43.9290,10.5862,-7.2517,4.0000
-43.8868,10.3966,-7.2517,4.0000
-43.8432,10.2070,-7.2517,4.0000
-43.7981,10.0175,-7.2517,4.0000
-43.7515,9.8281,-7.2517,4.0000
-42.4106,22.2911,-7.2517,4.0000
-42.4553,22.1156,-7.2517,4.0000
-42.4986,21.9399,-7.2517,4.0000
-42.5405,21.7642,-7.2517,4.0000
-42.5811,21.5884,-7.2517,4.0000
-42.6203,21.4125,-7.2517,4.0000
-42.6582,21.2365,-7.2517,4.0000
-42.6947,21.0604,-7.2517,4.0000
-42.7298,20.8843,-7.2517,4.0000
-42.7636,20.7081,-7.2517,4.0000
-42.7961,20.5318,-7.2517,4.0000
-42.8272,20.3555,-7.2517,4.0000
-42.8570,20.1791,-7.2517,4.0000
-42.8855,20.0026,-7.2517,4.0000
-42.9126,19.8261,-7.2517,4.0000
-42.9384,19.6496,-7.2517,4.0000
-42.9629,19.4730,-7.2517,4.0000
-42.9860,19.2963,-7.2517,4.0000
-43.0078,19.1196,-7.2517,4.0000
-43.0283,18.9429,-7.2517,4.0000
-43.0474,18.7661,-7.2517,4.0000
-43.0653,18.5893,-7.2517,4.0000
-43.0818,18.4125,-7.2517,4.0000
-43.0970,18.2356,-7.2517,4.0000
-43.1109,18.0587,-7.2517,4.0000
-43.1234,17.8818,-7.2517,4.0000
-43.1347,17.7048,-7.2517,4.0000
-43.1446,17.5278,-7.2517,4.0000
-43.1532,17.3508,-7.2517,4.0000
-43.1605,17.1738,-7.2517,4.0000
-43.1665,16.9968,-7.2517,4.0000
-43.1711,16.8198,-7.2517,4.0000
-43.1745,16.6428,-7.2517,4.0000
-43.1765,16.4657,-7.2517,4.0000
-43.1772,16.2887,-7.2517,4.0000
-43.1767,16.1116,-7.2517,4.0000
-43.1748,15.9346,-7.2517,4.0000
-43.1715,15.7576,-7.2517,4.0000
-43.1670,15.5805,-7.2517,4.0000
-43.1612,15.4035,-7.2517,4.0000
-43.1540,15.2265,-7.2517,4.0000
-43.1455,15.0495,-7.2517,4.0000
-43.1358,14.8726,-7.2517,4.0000
-43.1247,14.6956,-7.2517,4.0000
-43.1122,14.5187,-7.2517,4.0000
-43.0985,14.3418,-7.2517,4.0000
-43.0835,14.1649,-7.2517,4.0000
-43.0671,13.9880,-7.2517,4.0000
-43.0494,13.8112,-7.2517,4.0000
-43.0304,13.6345,-7.2517,4.0000
-43.0100,13.4577,-7.2517,4.0000
-42.9884,13.2810,-7.2517,4.0000
-42.9654,13.1044,-7.2517,4.0000
-42.9410,12.9278,-7.2517,4.0000
-42.9154,12.7512,-7.2517,4.0000
-42.8884,12.5747,-7.2517,4.0000
-42.8601,12.3982,-7.2517,4.0000
-42.8304,12.2218,-7.2517,4.0000
-42.7994,12.0455,-7.2517,4.0000
-42.7671,11.8692,-7.2517,4.0000
-42.7334,11.6930,-7.2517,4.0000
-42.6984,11.5169,-7.2517,4.0000
-42.6620,11.3408,-7.2517,4.0000
-42.6243,11.1648,-7.2517,4.0000
-42.5853,10.9889,-7.2517,4.0000
-42.5448,10.8131,-7.2517,4.0000
-42.5030,10.6373,-7.2517,4.0000
-42.4599,10.4616,-7.2517,4.0000
-42.4154,10.2861,-7.2517,4.0000
-41.1828,21.8689,-7.2517,4.0000
-41.2255,21.7060,-7.2517,4.0000
-41.2668,21.5430,-7.2517,4.0000
-41.3068,21.3799,-7.2517,4.0000
-41.3456,21.2167,-7.2517,4.0000
-41.3830,21.0534,-7.2517,4.0000
-41.4192,20.8900,-7.2517,4.0000
-41.4541,20.7265,-7.2517,4.0000
-41.4877,20.5629,-7.2517,4.0000
-41.5200,20.3992,-7.2517,4.0000
-41.5510,20.2354,-7.2517,4.0000
-41.5808,20.0716,-7.2517,4.0000
-41.6092,19.9076,-7.2517,4.0000
-41.6364,19.7436,-7.2517,4.0000
-41.6624,19.5795,-7.2517,4.0000
-41.6870,19.4154,-7.2517,4.0000
-41.7104,19.2511,-7.2517,4.0000
-41.7325,19.0869,-7.2517,4.0000
-41.7534,18.9225,-7.2517,4.0000
-41.7730,18.7581,-7.2517,4.0000
-41.7913,18.5937,-7.2517,4.0000
-41.8083,18.4292,-7.2517,4.0000
-41.8241,18.2647,-7.2517,4.0000
-41.8387,18.1001,-7.2517,4.0000
-41.8519,17.9355,-7.2517,4.0000
-41.8639,17.7708,-7.2517,4.0000
-41.8747,17.6061,-7.2517,4.0000
-41.8842,17.4414,-7.2517,4.0000
-41.8924,17.2767,-7.2517,4.0000
-41.8994,17.1120,-7.2517,4.0000
-41.9051,16.9472,-7.2517,4.0000
-41.9096,16.7824,-7.2517,4.0000
-41.9128,16.6176,-7.2517,4.0000
-41.9147,16.4528,-7.2517,4.0000
-41.9154,16.2880,-7.2517,4.0000
-41.9149,16.1232,-7.2517,4.0000
-41.9131,15.9584,-7.2517,4.0000
-41.9100,15.7937,-7.2517,4.0000
-41.9057,15.6289,-7.2517,4.0000
-41.9001,15.4641,-7.2517,4.0000
-41.8932,15.2994,-7.2517,4.0000
-41.8851,15.1346,-7.2517,4.0000
-41.8758,14.9699,-7.2517,4.0000
-41.8651,14.8053,-7.2517,4.0000
-41.8533,14.6406,-7.2517,4.0000
-41.8401,14.4760,-7.2517,4.0000
-41.8257,14.3114,-7.2517,4.0000
-41.8101,14.1469,-7.2517,4.0000
-41.7931,13.9824,-7.2517,4.0000
-41.7750,13.8179,-7.2517,4.0000
-41.7555,13.6535,-7.2517,4.0000
-41.7348,13.4892,-7.2517,4.0000
-41.7128,13.3249,-7.2517,4.0000
-41.6895,13.1607,-7.2517,4.0000
-41.6650,12.9965,-7.2517,4.0000
-41.6392,12.8324,-7.2517,4.0000
-41.6122,12.6684,-7.2517,4.0000
-41.5838,12.5044,-7.2517,4.0000
-41.5542,12.3406,-7.2517,4.0000
-41.5233,12.1768,-7.2517,4.0000
-41.4911,12.0131,-7.2517,4.0000
-41.4577,11.8494,-7.2517,4.0000
-41.4229,11.6859,-7.2517,4.0000
-41.3869,11.5225,-7.2517,4.0000
-41.3496,11.3592,-7.2517,4.0000
-41.3110,11.1960,-7.2517,4.0000
-41.2711,11.0329,-7.2517,4.0000
-41.2299,10.8699,-7.2517,4.0000
-41.1874,10.7070,-7.2517,4.0000
-40.0459,21.4778,-7.2517,4.0000
-40.0864,21.3267,-7.2517,4.0000
-40.1258,21.1754,-7.2517,4.0000
-40.1640,21.0240,-7.2517,4.0000
-40.2009,20.8724,-7.2517,4.0000
-40.2366,20.7207,-7.2517,4.0000
-40.2710,20.5689,-7.2517,4.0000
-40.3043,20.4170,-7.2517,4.0000
-40.3363,20.2650,-7.2517,4.0000
-40.3671,20.1129,-7.2517,4.0000
-40.3967,19.9607,-7.2517,4.0000
-40.4250,19.8083,-7.2517,4.0000
-40.4522,19.6559,-7.2517,4.0000
-40.4781,19.5034,-7.2517,4.0000
